name,ID,treatment_1,treatment_2,treatment_3,control_1,control_2,control_3
bg_253,253,125336710.71794295,7321655230.789832,14057441.811311977,41341786.42982887,30968378.370841507,527110281.6326092
bg_254,254,172134211.1832034,265266633.6294996,11759951.063919434,3431646476.142899,89635873.29747918,112163789.43582106
bg_255,255,55167323.51791077,60773341.49818687,202305309.31210017,7047550.916131436,276108606.47251683,199451686.48391953
bg_256,256,66670342.83072902,262876366.76289883,237468300.47878352,43358309.958281934,113750152.9224917,46393406.328145556
bg_257,257,6276726.004389569,8091307.146601694,26340191.20400074,13219621.531937532,1334064379.18654,37982359.19774954
bg_258,258,160228868.7750668,44053108.538819335,116814993.19832645,75651064.48743205,3182580147.135937,145921354.67859477
bg_259,259,800934155.58905,322221933.15389234,459269246.2536099,10962954.708693748,113985215.03264035,17105593.32798081
bg_260,260,143643314.82982624,227278507.1587646,38902101.19716041,413682432.1916739,20781493.410539873,2947059422.703018
bg_261,261,114929149.18379347,15747087.703715008,234519637.5058096,151229893.99749994,72004045.59068142,10887707.813089607
bg_262,262,158080421.24824995,744185363.5118645,162197369.94604158,26663647.05785432,3182580143.263163,444758305.5821651
bg_263,263,1004746882.7201961,35263789.881354354,92729904.78520541,124543513.91496399,18632693.701548483,46857253.72736555
bg_264,264,596270767.4719733,6707850.865017783,42442981.7810017,743642984.2264942,55702489.90530425,1462403418.2111459
bg_265,265,204153792.60477838,255308762.23778033,349152287.6789105,2349028886.264932,32097683.65231112,942927725.5690267
bg_266,266,83587054.06992617,37397258.40966074,49822800.80522161,302541498.5609033,77906824.64551643,527949719.0165652
bg_267,267,84545506.57525353,31380767.198018428,5988986.847612757,1001284216.5984821,206427853.91188934,164480206.51424444
bg_268,268,299306218.9158344,170241223.58466706,2091007269.8935902,220029498.5829066,311159051.9775945,411539900.5683902
bg_269,269,44802041.31612269,122011196.9686693,1861859372.0914202,36448866.10582695,78030687.89409246,130314203.47637434
bg_270,270,2009245712.0353281,625921753.84528,30462271.351869226,38528104.482567534,3182580142.891545,215261373.8706673
bg_271,271,85473470.68399476,57520382.39302935,60524907.65867989,67726671.99822612,37745717.431174956,86486893.74899855
bg_272,272,181268174.86783776,936187789.7766296,1244185168.712648,167820392.23192954,50971593.18578231,135594879.54562876
bg_273,273,36393731.82862016,15565288.853616113,521646184.40418684,556990909.3275982,33070699.72492734,1246792202.5734408
bg_274,274,43206045.08428244,1879567697.5374045,54358899.313469514,1912941629.1278827,49200804.086651854,45157078.314102784
bg_275,275,137015814.37923905,198845097.45227972,10727684.983808095,49158852.16036821,317465494.9809642,213708341.97328627
bg_276,276,195705619.65904528,388318163.339558,204248487.96690986,364156848.4513766,1753310162.7055366,34376158.66065182
bg_277,277,1787124981.1473196,219080627.20842102,44491960.04725415,46834176.81899833,1647863696.3831553,193647047.0253961
bg_278,278,144260413.15272906,436479610.4856452,58375995.12398909,217963016.2696094,108560400.50252457,13289166.817727065
bg_279,279,427715007.5241798,33389503.727768093,8727327942.686193,200823990.5043404,456732363.37198496,17644112.807162765
bg_280,280,222543625.9186668,85422135.49601495,48777294.58887421,154298046.65256754,84631968.67993641,43520046.0091511
bg_281,281,18141500.535384998,240950698.98940498,499050607.3016502,563129644.4944053,21778936.5093358,31689364.76487278
bg_282,282,312740674.94513893,77173866.61454232,115954733.62633508,809395571.3633851,196586236.52458897,124653580.89681232
bg_283,283,198968767.57321626,94240071.48753776,2641119271.5970035,88071367.57265566,202485013.6710569,295099848.4955043
bg_284,284,1154962698.9526107,266280579.62600377,146881156.5461328,251278881.36103168,145295464.51482442,208406476.7837255
bg_285,285,522025699.58869785,28217173.283372924,154683751.7475199,283990871.27076155,87173993.49512361,99868795.07681425
bg_286,286,31786418.929780837,432283919.96094453,49079063.757145606,86184400.72409652,13641528.636157924,211916582.8820965
bg_287,287,736440533.4548599,89924157.68435302,40441717.705694035,799946896.5955426,88084993.52974911,161794783.33757243
bg_288,288,307980052.19330186,405475161.0092928,8727327948.986063,36568377.327498026,28304524.90725291,1562888130.6146717
bg_289,289,35520991.697142646,85053898.10704857,175209070.32461,45071440.32619412,434722142.62371075,252223344.05154335
bg_290,290,247031963.9192036,8207853.7852428965,162378676.2854523,4627755.636058564,28378875.88774042,3396885118.7721057
bg_291,291,69850253.91514832,187985416.67178553,296079219.1529199,135765024.75680897,238437296.6785399,76950679.03275672
bg_292,292,79668231.37360321,2277248534.71126,868021805.03376925,74677416.77206749,242954020.7894876,16307691.256828602
bg_293,293,142600795.2962984,47718269.26993819,25600372.025353435,26569179.111278757,85103214.06895325,41870548.738619305
bg_294,294,436402592.32373613,2065771.343266915,10380252.908625372,36137358.07827957,204209666.4673513,573284776.9442247
bg_295,295,31822677.249210753,7321655222.228576,451861113.6382269,147259877.30288878,81138747.60738076,11189367.479460392
bg_296,296,100077017.75515625,115184154.04112585,102720482.78281632,38978717.68901147,941697153.9723132,94389604.08433662
bg_297,297,50641212.9987131,331364729.25130415,71573219.2949721,56253940.88690775,32344837.569362495,437698610.46246505
bg_298,298,25394566.358938772,3980353289.432895,531119124.7160461,85191164.29510668,1121230264.8034153,81534974.58177212
bg_299,299,96801627.85855423,15576389.194558118,430185130.91109794,449250388.0864385,65872017.772206835,304986986.91817325
bg_300,300,257668376.25806728,271776795.63037926,138537600.62825787,228141708.0124162,588985031.7339698,482665427.5245358
bg_301,301,61031752.323808834,385489713.02712935,8637715.287570866,124716433.4618109,97285769.5451876,224507490.24462554
bg_302,302,100396795.10732484,3339520735.185932,1285515261.9479694,34484138.5602522,132225639.0546718,187247287.81736228
bg_303,303,8179144315.895975,622517672.5262502,1021081495.5367603,16368585.064945698,792581756.8710469,129729749.85211396
bg_304,304,37732796.8558471,30279108.000165362,339721232.537348,104894346.4876662,87173413.25330546,300408877.94252825
bg_305,305,167951210.70803013,247860558.0933659,261727260.4125492,16021835.525562271,18386138.598349083,324076111.02164173
bg_306,306,15920626.731654549,71458553.64737415,114167617.88930976,181137703.31081375,107238596.23667628,441126630.85308695
bg_307,307,23365798.857400578,342644158.32014245,207403038.6137696,157255859.90354034,13630999.731666084,635043064.5865706
bg_308,308,233544816.42190063,7321655221.086328,79990978.82130058,68193051.86495331,237752828.61748752,106309014.94713897
bg_309,309,11479010.126112781,224981265.41514575,4927076607.388907,100040145.26470755,146155349.36138827,13577738.904276809
bg_310,310,21562576.249764957,169271254.80283436,575346000.7064548,303857722.2594713,80440461.61187784,5908647.331849113
bg_311,311,37902382.97473295,424608982.7036881,62001817.90875,192945142.43837923,115122239.99285057,267546515.666314
bg_312,312,234761785.2452766,90711098.77037513,625562626.3409584,27182299.49347928,43727185.40163744,1080257782.4752805
bg_313,313,45776578.09877212,213396158.66794592,438667064.3848507,76541044.23040426,486281711.3058096,19374791.430831827
bg_314,314,436645964.79230386,1828997657.2755668,24308365.061140154,380434871.8044892,117711502.36064959,678507556.8663632
bg_315,315,16878220.52731087,71292030.58453922,13818782.276575498,161864099.85965753,942510119.4204464,92258412.50502135
bg_316,316,35121834.944713,951713563.0040334,15196214.480705084,778859539.3768805,110216995.47388554,115947785.56696306
bg_317,317,26132945.91741041,130612897.63826442,197377003.7777516,36448866.10582695,1006287507.3208554,94871000.3583158
bg_318,318,209726881.8983489,257457460.78257677,12088867.809647188,144121351.9101988,81426005.80924688,56181322.42012162
bg_319,319,2082082772.0192854,7321655218.241281,363576438.19806254,204155857.78909597,101349416.084436,14750626.468566569
bg_320,320,835449675.6879976,58120526.167262524,340893633.01985884,356250488.9726617,47161680.28211872,27689186.61018614
bg_321,321,110638183.85959442,28966675.85058712,72296321.34174426,39064481.68534748,3592439.241165412,52774218.289639704
bg_322,322,274279480.53106326,1087759437.7016973,34643215.34489542,81614339.79448995,353928266.17296106,17454644.873656012
bg_323,323,231704460.8527869,45767769.566770166,56521953.24878439,205057592.7748254,237321100.88334805,92996112.1058006
bg_324,324,314604414.9778773,165279026.09880072,921370980.9654548,273827087.0117189,14837434.350777442,866838529.8153648
bg_325,325,93958502.56861542,8460889.389025008,537080498.2603879,51141361.625606395,121093191.48717368,3230359.0258499286
bg_326,326,251624175.0908229,536567349.50929457,172937331.2518288,242402121.30819464,250037423.19750577,26161805.15935534
bg_327,327,85473470.68399476,54579349.17560636,89630343.16434747,3431646487.50912,12729906.093561983,2382212524.134585
bg_328,328,260591868.96982807,10606467.6192151,327744050.37706286,71888135.46922538,657937927.3704587,60805210.54178422
bg_329,329,58872205.09587153,74296706.64651325,438494397.2759911,161507931.44598678,11787091.44090763,124401565.87513694
bg_330,330,69909521.58024125,1109117089.3149729,17244434.940235592,355341710.2009219,109805961.70692798,66522025.48810347
bg_331,331,83587054.06992617,119919315.81330848,105608103.77797394,230638931.47158214,351639154.59157276,139177502.92495072
bg_332,332,47887119.12424117,61848564.40589774,68948562.08379997,60245439.212091155,490089477.1302277,26772738.820200924
bg_333,333,187125674.29690516,27174530.488006257,235409897.85913748,973521622.7944484,32667182.90395698,28621920.55884955
bg_334,334,56413115.663211636,107866494.01831576,166586468.94869378,589164337.1356572,108091728.85610801,471646654.86188364
bg_335,335,185874171.3469351,32169518.678924803,209552851.77387497,29652434.409826018,165028810.48113912,138720597.5259201
bg_336,336,282441942.7218406,173517985.04161182,76024139.06676848,26082818.76545931,10008383.476228494,310187523.97150993
bg_337,337,65482008.69949343,370778112.2655723,481233613.805848,204013030.80529797,121179354.47951746,67245457.12767822
bg_338,338,21553556.42881738,191201462.33006117,183476183.66309273,747193657.3224632,69833795.48808962,40101308.85824087
bg_339,339,110402665.39983043,39049501.233650476,422558350.07482195,55635129.47754308,132630129.66853839,4466543998.402691
bg_340,340,271156084.04455227,107329707.3087601,9741573.167937506,490801131.0874072,74248383.15829384,404581167.3186336
bg_341,341,906555886.2348002,5092292669.785269,27552649.715804465,60278864.00655807,93930921.56547719,98951246.81889373
bg_342,342,243883169.22402528,261843162.39305374,71359027.67299713,79070488.12892568,100046347.7414931,336006408.0441425
bg_343,343,2942390507.491592,247858127.0778271,1368628135.4283497,70552826.60292828,476494718.13319415,1449304094.9816208
bg_344,344,23236069.40018506,429713058.35687894,77311627.29619469,208089649.08746463,11603316.68453557,101377948.10594042
bg_345,345,156354017.35159084,184381945.8095173,8882384.617775036,861614303.4934874,3305918.156071277,631848524.6855625
bg_346,346,40882649.89174653,45634847.91887713,6323544734.1284485,391959705.2836342,202984522.09190968,107183596.72906815
bg_347,347,8359765870.49764,81094481.5757542,74089392.6644612,76057343.41265751,1470043480.6059551,4478205829.685522
bg_348,348,99578582.53605838,113436757.59519775,1556792840.4994862,79713505.44077249,562251780.1464638,49891069.50629547
bg_349,349,137522239.68896225,68235517.11880814,82448283.35302547,57381769.22049581,21671002.650314905,61963215.32733972
bg_350,350,449612139.0715005,264131456.4284573,25327127.151056807,86978798.79212141,127122422.81989631,1300382282.4290807
bg_351,351,422284791.68972373,4889414742.509747,5626784.039799636,123705901.55621175,90148444.80879049,763702889.3428879
bg_352,352,426163385.8312102,212963267.84284008,468624888.5959229,274898165.57346755,447957981.58713984,279749125.67001194
bg_353,353,55204436.06508122,16798077.859045736,38636073.19152539,33443271.789196618,1136999468.627729,447289660.1530902
bg_354,354,41809002.00544601,209710555.42239213,306965368.48339707,65768361.09291497,91405433.03243881,732991001.3947575
bg_355,355,72198292.56601356,87032258.74465546,128508993.65092973,87582917.10965116,642775669.6391307,32522093.20458523
bg_356,356,19536147.88586122,482671202.73062986,564671387.2148792,51516920.48915243,223142844.17858636,309079243.8693993
bg_357,357,86173005.95904593,12673146.925333729,1077845767.402887,242402121.30819464,627571634.2459002,419681746.50512266
bg_358,358,98036642.94521011,42691313.80023657,1063167626.3677322,26761593.903936103,19516306.42118096,582674264.2076256
bg_359,359,58247966.37026024,279095627.71097153,111455343.83117138,163099102.13578528,1282492424.8796258,26194082.69569165
bg_360,360,36132186.16857745,113812446.69328026,5942145669.461761,142661692.4697348,15259404.68735549,757802197.2101331
bg_361,361,374372404.223037,615230965.9030554,213870834.90856785,1516757982.6115782,63110810.28019103,185816948.78652674
bg_362,362,14556265.707254756,68601593.52549267,551015940.1257923,63808347.854588665,37577768.35072059,793485264.0964102
bg_363,363,596028785.631854,299175538.2969671,208064515.8915627,3431646487.254848,178342373.8666499,51061573.34591659
bg_364,364,141520112.62229383,233271499.3857176,15934606.96772212,181784128.8142484,401418822.69479203,69706723.11287019
bg_365,365,345993227.12286055,170062480.2818148,32180139.221021518,125475609.3928337,1770593910.02434,86708156.03349325
bg_366,366,123927397.7029405,31925345.532760076,37975239.903301194,184926123.7149445,15287877.139088519,170762506.09297004
bg_367,367,109804636.97085872,143001674.0506382,99154900.86395234,57594639.555755764,38506703.885900535,920158111.9998257
bg_368,368,16590912.062851932,201579664.6955525,14438470.409503188,198489863.4878967,173431788.55410525,208325779.93318173
bg_369,369,6877470.901202687,88614519.10289434,9858404.164210081,445020678.6026779,3182580145.8551774,58163591.37895643
bg_370,370,317540411.5657613,97485680.65466915,27910054.27132065,67758677.05980687,99116996.97935629,235728758.20254934
bg_371,371,77678327.25769976,375180013.6356166,84911047.79088272,43479340.61318314,98124841.92335331,444224876.0223485
bg_372,372,284625960.82324106,82117717.4036285,62271597.53529245,43479340.61318314,54690105.484229185,1974201388.596675
bg_373,373,19815897.788543772,858278439.0225925,149195225.36925983,92066718.804274,754583583.0750542,13916311.116088863
