,rxn_ids,rxn_names,reactions,rxn_bounds,rxn_subsystems
145,ACACT1rm,"Acetyl Coenzyme A C-Acetyltransferase, Mitochondrial",2.0 accoa_m --> aacoa_m + coa_m,"(0.0, 100.0)",Tryptophan metabolism
146,ACACT1x,Acetyl Coenzyme A C-Acetyltransferase,2.0 accoa_x --> aacoa_x + coa_x,"(0.0, 100.0)",Cholesterol metabolism
147,ACACt2m,Acetoacetate Mitochondrial Transport via H+ Symport,acac_c + h_c <=> acac_m + h_m,"(-100.0, 100.0)","Transport, mitochondrial"
148,ACACT4p,"Acetyl Coenzyme A C-Acetyltransferase (Octanoyl Coenzyme A), Peroxisomal",3odcoa_x + coa_x --> accoa_x + occoa_x,"(0.0, 100.0)",Fatty acid oxidation
149,ACACT5p,"Acetyl Coenzyme A C-Acyltransferase (Decanoyl Coenzyme A), Peroxisomal",3oddcoa_x + coa_x --> accoa_x + dcacoa_x,"(0.0, 100.0)",Fatty acid oxidation
150,ACACT6p,"Acetyl Coenzyme A C-Acetyltransferase (Dodecanoyl), Peroxisomal",3otdcoa_x + coa_x --> accoa_x + ddcacoa_x,"(0.0, 100.0)",Fatty acid oxidation
151,ACACT7p,"Acetyl Coenzyme A Acyltransferase (Tetradecanoyl Coenzyme A), Peroxisomal",3ohdcoa_x + coa_x --> accoa_x + tdcoa_x,"(0.0, 100.0)",Fatty acid oxidation
152,ACACT8p,"Acetyl Coenzyme A Acyltransferase (Hexadecanoyl Coenzyme A), Peroxisomal",3ohodcoa_x + coa_x --> accoa_x + pmtcoa_x,"(0.0, 100.0)",Fatty acid oxidation
153,ACACT9p,"Acetyl Coenzyme A Acyltransferase (Tetracosanoyl Coenzyme A), Peroxisomal",3ohxccoa_x + coa_x --> accoa_x + ttccoa_x,"(0.0, 100.0)",Fatty acid oxidation
154,ACACtx,Acetoacetate Intracellular Transport Unknown Mechanism,acac_c <=> acac_x,"(-100.0, 100.0)","Transport, peroxisomal"
155,ACALDtm,Acetaldehyde Mitochondrial Diffusion,acald_m <=> acald_c,"(-100.0, 100.0)","Transport, mitochondrial"
156,ACALDtr,"Acetaldehyde Reversible Transport, Endoplasmatic Reticulum",acald_r <=> acald_c,"(-100.0, 100.0)","Transport, endoplasmic reticular"
157,ACALDtx,Acetaldehyde Peroxisomal Diffusion,acald_x <=> acald_c,"(-100.0, 100.0)","Transport, peroxisomal"
158,ACCOACm,"Acetyl Coenzyme A Carboxylase, Beta Isoform",accoa_m + atp_m + hco3_m --> adp_m + h_m + malcoa_m + pi_m,"(0.0, 100.0)",Fatty acid oxidation
159,ACCOAgt,Acetyl Coenzyme A Transport,accoa_c <=> accoa_g,"(-100.0, 100.0)","Transport, extracellular"
160,ACCOALm,Acetate Coenzyme A Ligase (AMP-Forming),atp_m + coa_m + ppa_m --> amp_m + h_m + ppcoa_m + ppi_m,"(0.0, 100.0)",Propanoate metabolism
161,ACCOAtn,"Acetyl Coenzyme A Transport, Nuclear",accoa_c <=> accoa_n,"(-100.0, 100.0)","Transport, nuclear"
162,ACCOAtr,Acetyl Coenzyme A Transport,accoa_c <=> accoa_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
163,ACETONEt2,Acetone Transport via Proton Symport,acetone_e + h_e <=> acetone_c + h_c,"(-100.0, 100.0)","Transport, extracellular"
164,ACETONEt2m,Acetone Mitochondrial Transport via Proton Symport,acetone_c + h_c <=> acetone_m + h_m,"(-100.0, 100.0)","Transport, mitochondrial"
165,ACGAGBSIDEtg,Acgagbside Hs Intracellular Transport,acgagbside_hs_c <=> acgagbside_hs_g,"(-100.0, 100.0)","Transport, golgi apparatus"
166,ACGAGBSIDEtl,Acgagbside Hs Intracellular Transport,acgagbside_hs_c <=> acgagbside_hs_l,"(-100.0, 100.0)","Transport, lysosomal"
167,ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,Blood Group Intracellular Transport,acgalfucgalacgalfuc12gal14acglcgalgluside_hs_e <=> acgalfucgalacgalfuc12gal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
168,ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,Blood Group Intracellular Transport,acgalfucgalacgalfuc12gal14acglcgalgluside_hs_g <=> acgalfucgalacgalfuc12gal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
169,ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,Blood Group Intracellular Transport,acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e <=> acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
170,ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,Blood Group Intracellular Transport,acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_g <=> acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
171,ACGALK,N-Acetylgalactosamine Kinase,acgal_c + atp_c --> acgal1p_c + adp_c + h_c,"(0.0, 100.0)",Aminosugar metabolism
172,ACGALK2,N-Acetylgalactosamine Kinase (ITP),acgal_c + itp_c --> acgal1p_c + h_c + idp_c,"(0.0, 100.0)",Aminosugar metabolism
173,ACGALtlg,N-Acetyl-Galactosamine Intracellular Transport,acgal_g <=> acgal_c,"(-100.0, 100.0)","Transport, golgi apparatus"
174,ACGALtly,N-Acetyl-Galactosamine Lysosomal Efflux,acgal_l --> acgal_c,"(0.0, 100.0)","Transport, lysosomal"
175,ACGAM6PSi,N-Acetylglucosamine-6-Phosphate Synthase,accoa_c + gam6p_c --> acgam6p_c + coa_c + h_c,"(0.0, 100.0)",Aminosugar metabolism
176,ACGAMK,N-Acetylglucosamine Kinase,acgam_c + atp_c --> acgam6p_c + adp_c + h_c,"(0.0, 100.0)",Aminosugar metabolism
177,ACGAMPM,Phosphoacetylglucosamine Mutase,acgam6p_c <=> acgam1p_c,"(-100.0, 100.0)",Aminosugar metabolism
178,ACGAMtly,N-Acetyl-Glucosamine Lysosomal Efflux,acgam_l --> acgam_c,"(0.0, 100.0)","Transport, lysosomal"
179,ACGBGBSIDEtg,Acgbgbside Hs Intracellular Transport,acgbgbside_hs_c <=> acgbgbside_hs_g,"(-100.0, 100.0)","Transport, golgi apparatus"
180,ACGBGBSIDEtl,Acgbgbside Hs Intracellular Transport,acgbgbside_hs_c <=> acgbgbside_hs_l,"(-100.0, 100.0)","Transport, lysosomal"
181,ACGPID,N-Acetylglucosaminylphosphatidylinositol Deacetylase,acgpail_hs_c + h2o_c --> ac_c + gpail_hs_c,"(0.0, 100.0)",Phosphatidylinositol phosphate metabolism
182,ACGSm,"N-Acteylglutamate Synthase, Mitochondrial",accoa_m + glu_L_m --> acglu_m + coa_m + h_m,"(0.0, 100.0)",Urea cycle
183,ACHEe,Acetylcholinesterase,ach_e + h2o_e --> ac_e + chol_e + h_e,"(0.0, 100.0)",Glycerophospholipid metabolism
184,ACHtn,"Acetylcholin Transport, Nuclear through Pores",ach_n <=> ach_c,"(-100.0, 100.0)","Transport, nuclear"
185,ACHVESSEC,Acetylcholine Secretion via Secretory Vesicle (ATP Driven),ach_c + atp_c + h2o_c --> ach_e + adp_c + h_c + pi_c,"(0.0, 100.0)","Transport, extracellular"
186,ACITL,ATP-Citrate Lyase,atp_c + cit_c + coa_c --> accoa_c + adp_c + oaa_c + pi_c,"(0.0, 100.0)",Citric acid cycle
187,ACN13ACNGALGBSIDEte,Acn13Acngalgbside Hs Transport,acn13acngalgbside_hs_c <=> acn13acngalgbside_hs_e,"(-100.0, 100.0)","Transport, extracellular"
188,ACN13ACNGALGBSIDEtg,Acn13Acngalgbside Hs Intracellular Transport,acn13acngalgbside_hs_c <=> acn13acngalgbside_hs_g,"(-100.0, 100.0)","Transport, golgi apparatus"
189,ACN23ACNGALGBSIDEte,Acn23Acngalgbside Transport,acn23acngalgbside_hs_c <=> acn23acngalgbside_hs_e,"(-100.0, 100.0)","Transport, extracellular"
190,ACN23ACNGALGBSIDEtg,Acn23Acngalgbside Intracellular Transport,acn23acngalgbside_hs_c <=> acn23acngalgbside_hs_g,"(-100.0, 100.0)","Transport, golgi apparatus"
191,ACNACNGAL14ACGLCGALGLUSIDEte,Blood Group Intracellular Transport,acnacngal14acglcgalgluside_hs_e <=> acnacngal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
192,ACNACNGAL14ACGLCGALGLUSIDEtg,Blood Group Intracellular Transport,acnacngal14acglcgalgluside_hs_g <=> acnacngal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
193,ACNACNGALGBSIDEte,Acnacngalgbside Hs Transport,acnacngalgbside_hs_c <=> acnacngalgbside_hs_e,"(-100.0, 100.0)","Transport, extracellular"
194,ACNACNGALGBSIDEtg,Acnacngalgbside Hs Intracellular Transport,acnacngalgbside_hs_c <=> acnacngalgbside_hs_g,"(-100.0, 100.0)","Transport, golgi apparatus"
195,ACNAM9PL,N-Acetylneuraminate 9-Phosphate Pyruvate-Lyase (Pyruvate-Phosphorylating),acmanap_c + h2o_c + pep_c --> acnamp_c + pi_c,"(0.0, 100.0)",Aminosugar metabolism
196,ACNAM9PL2,N-Acetylneuraminate 9-Phosphate Pyruvate-Lyase (Pyruvate-Phosphorylating),h2o_c + man6p_c + pep_c --> kdnp_c + pi_c,"(0.0, 100.0)",Aminosugar metabolism
197,ACNAMlt,N-Acetylneuraminate Transport into Lysososme,acnam_c + h_c <=> acnam_l + h_l,"(-100.0, 100.0)","Transport, lysosomal"
198,ACNAMPH,N-Acetylneuraminate 9-Phosphate Phosphohydrolase,acnamp_c + h2o_c --> acnam_c + pi_c,"(0.0, 100.0)",Aminosugar metabolism
199,ACNAMtn,N-Acetylneuraminate Nuclear Import,acnam_c --> acnam_n,"(0.0, 100.0)","Transport, nuclear"
200,ACNGALACGLCGAL14ACGLCGALGLUSIDEte,Blood Group Intracellular Transport,acngalacglcgal14acglcgalgluside_hs_e <=> acngalacglcgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
201,ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,Blood Group Intracellular Transport,acngalacglcgal14acglcgalgluside_hs_g <=> acngalacglcgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
202,ACNMLr,N-Acetylneuraminate Lyase (Reversible),acnam_c <=> acmana_c + pyr_c,"(-100.0, 100.0)",Aminosugar metabolism
203,ACOAD10m,"Acyl Coenzyme A Dehydrogenase (2-Methylbutanoyl Coenzyme A), Mitochondrial",2mbcoa_m + fad_m + h_m --> 2mb2coa_m + fadh2_m,"(0.0, 100.0)","Valine, leucine, and isoleucine metabolism"
204,ACOAD1fm,"Acyl Coenzyme A Dehydrogenase (Butanoyl Coenzyme A), Mitochondrial",btcoa_m + fad_m + h_m --> b2coa_m + fadh2_m,"(0.0, 100.0)",Butanoate metabolism
205,ACOAD8m,"Acyl Coenzyme A Dehydrogenase (Isovaleryl Coenzyme A), Mitochondrial",fad_m + h_m + ivcoa_m --> 3mb2coa_m + fadh2_m,"(0.0, 100.0)","Valine, leucine, and isoleucine metabolism"
206,ACOAD9m,"Acyl Coenzyme A Dehydrogenase (Isobutyryl Coenzyme A), Mitochondrial",fad_m + h_m + ibcoa_m --> 2mp2coa_m + fadh2_m,"(0.0, 100.0)","Valine, leucine, and isoleucine metabolism"
207,ACOAHi,Acetyl Coenzyme A Hydrolase,accoa_c + h2o_c --> ac_c + coa_c + h_c,"(0.0, 100.0)",Pyruvate metabolism
208,ACOAO7p,"Acyl Coenzyme A Oxidase (Hexadecanoyl Coenzyme A), Peroxisomal",o2_x + pmtcoa_x --> h2o2_x + hdd2coa_x,"(0.0, 100.0)",Fatty acid oxidation
209,ACODA,Acetylornithine Deacetylase,acorn_c + h2o_c --> ac_c + orn_c,"(0.0, 100.0)",Urea cycle
210,ACONTm,Aconitate Hydratase,cit_m <=> icit_m,"(-100.0, 100.0)",Citric acid cycle
211,ACOX22x,"Acyl-Coenzyme A Oxidase 2, Branched Chain",dhcholoylcoa_x + fadh2_x + 0.5 o2_x --> fad_x + h_x + thcholoylcoa_x,"(0.0, 100.0)",Bile acid synthesis
212,ACOX2x,"Acyl-Coenzyme A Oxidase 2, Branched Chain",cholcoas_x + fadh2_x + o2_x --> cholcoads_x + fad_x + 2.0 h2o_x + h_x,"(0.0, 100.0)",Bile acid synthesis
213,ACP1_FMN,Acid Phosphatase (FMN),fmn_c + h2o_c --> pi_c + ribflv_c,"(0.0, 100.0)",Vitamin B2 metabolism
214,ACRNtm,O-Acetylcarnintine Transport into Mitochondria via Diffusion,acrn_c <=> acrn_m,"(-100.0, 100.0)","Transport, mitochondrial"
215,ACS2,Acetyl Coenzyme A Synthase (Propionate),atp_c + coa_c + ppa_c --> amp_c + h_c + ppcoa_c + ppi_c,"(0.0, 100.0)",Propanoate metabolism
216,ACSm,Acetyl Coenzyme A Synthetase,ac_m + atp_m + coa_m --> accoa_m + amp_m + h_m + ppi_m,"(0.0, 100.0)",Glycolysis/gluconeogenesis
217,ACSRTNMT,S-Adenosyl-L-Homocysteine:N-Acetylserotonin O-Methyltransferase,Nacsertn_c + amet_c --> ahcys_c + 2.0 h_c + melatn_c,"(0.0, 100.0)",Tryptophan metabolism
218,ACt2m,Acetate Mitochondrial Transport via Proton Symport,ac_c + h_c <=> ac_m + h_m,"(-100.0, 100.0)","Transport, mitochondrial"
219,ACt2r,Acetate Reversible Transport via Proton Symport,ac_e + h_e <=> ac_c + h_c,"(-100.0, 100.0)","Transport, extracellular"
220,ACtg,"Acetate Transport, Golgi Apparatus",ac_c <=> ac_g,"(-100.0, 100.0)","Transport, golgi apparatus"
221,ACTLMO,Acetol Monooxygenase,acetol_c + 2.0 h_c + nadph_c + o2_c --> 2.0 h2o_c + mthgxl_c + nadp_c,"(0.0, 100.0)",Pyruvate metabolism
222,ACTNMO,Acetone Monooxygenase,acetone_c + 2.0 h_c + nadph_c + o2_c --> acetol_c + h2o_c + nadp_c,"(0.0, 100.0)",Pyruvate metabolism
223,ADA,Adenosine Deaminase,adn_c + h2o_c + h_c --> ins_c + nh4_c,"(0.0, 100.0)",Purine catabolism
224,ADAe,"Adenosine Deaminase, Extracellular",adn_e + h2o_e + h_e --> ins_e + nh4_e,"(0.0, 100.0)",Purine catabolism
225,ADCim,"Acetoacetate Decarboxylation (Irreversible), Mitochondrial",acac_m + h_m --> acetone_m + co2_m,"(0.0, 100.0)",Propanoate metabolism
226,ADEt,"Adenine Reversible Transport, Cytosol",ade_e <=> ade_c,"(-100.0, 100.0)","Transport, extracellular"
227,ADK1m,"Adenylate Kinase, Mitochondrial",amp_m + atp_m + h_m <=> 2.0 adp_m,"(-100.0, 100.0)",Nucleotide interconversion
228,ADK3,Adentylate Kinase (GTP),amp_c + gtp_c + h_c <=> adp_c + gdp_c,"(-100.0, 100.0)",Nucleotide interconversion
229,ADK3m,Adentylate Kinase (GTP),amp_m + gtp_m + h_m <=> adp_m + gdp_m,"(-100.0, 100.0)",Nucleotide interconversion
230,ADKd,Adenylate Kinase (D Form),damp_c + datp_c + h_c <=> 2.0 dadp_c,"(-100.0, 100.0)",Nucleotide interconversion
231,ADMDC,Adenosylmethionine Decarboxylase,amet_c + h_c --> ametam_c + co2_c,"(0.0, 100.0)",Arginine and proline metabolism
232,ADNCYC,Adenylate Cyclase,atp_c --> camp_c + h_c + ppi_c,"(0.0, 100.0)",Nucleotide interconversion
233,ADNK1m,"Adenosine Kinase, Mitochondrial",adn_m + atp_m --> adp_m + amp_m + h_m,"(0.0, 100.0)",Nucleotide interconversion
234,ADNt,Adenosine Faciliated Transport in Cytosol,adn_e <=> adn_c,"(-100.0, 100.0)","Transport, extracellular"
235,ADNt4,Adenosine Transport (Na/Adn Symport),adn_e + na1_e --> adn_c + na1_c,"(0.0, 100.0)","Transport, extracellular"
236,ADNtl,Adenosine Faciliated Transport from Lysosome,adn_l <=> adn_c,"(-100.0, 100.0)","Transport, lysosomal"
237,ADNtm,Adenosine Faciliated Transport in Mitochondria,adn_c <=> adn_m,"(-100.0, 100.0)","Transport, mitochondrial"
238,ADPMAN,ADPmannose Diphosphatase,adpman_c + h2o_c --> amp_c + 2.0 h_c + man1p_c,"(0.0, 100.0)",Nucleotide interconversion
239,ADPRIBt,ADPribose Transport,adprib_e --> adprib_c,"(0.0, 0.0)","Transport, extracellular"
240,ADPtx,"ADP Transporter, Peroxisomal",adp_c <=> adp_x,"(-100.0, 100.0)","Transport, peroxisomal"
241,ADRNCOAtx,Fatty Acid Intracellular Transport,adrncoa_c <=> adrncoa_x,"(-100.0, 100.0)","Transport, peroxisomal"
242,ADRNCPT1,Carnitine O-Palmitoyltransferase,adrncoa_c + crn_c <=> adrncrn_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
243,ADRNCPT2,Carnitine Transferase,adrncrn_m + coa_m <=> adrncoa_m + crn_m,"(-100.0, 100.0)",Fatty acid oxidation
244,ADRNCRNt,Transport into the Mitochondria (Carnitine),adrncrn_c <=> adrncrn_m,"(-100.0, 100.0)",Fatty acid oxidation
245,ADRNLPVESSEC,Adrenaline Secretion via Secretory Vesicle (ATP Driven),adrnl_c + atp_c + h2o_c --> adp_c + adrnl_e + h_c + pi_c,"(0.0, 100.0)","Transport, extracellular"
246,ADRNt,Fatty Acid Transport via Diffusion,adrn_e <=> adrn_c,"(-100.0, 100.0)","Transport, extracellular"
247,ADSK,Adenylyl-Sulfate Kinase,aps_c + atp_c --> adp_c + h_c + paps_c,"(0.0, 100.0)",Nucleotide interconversion
248,ADSL1,Adenylosuccinate Lyase,dcamp_c --> amp_c + fum_c,"(0.0, 100.0)",Nucleotide interconversion
249,ADSL2,Adenylosuccinate Lyase,25aics_c --> aicar_c + fum_c,"(0.0, 100.0)",Purine synthesis
250,AFLATOXINte,Transport of Xenobiotic,aflatoxin_e <=> aflatoxin_c,"(-100.0, 100.0)","Transport, extracellular"
251,AG13T16g,"N-Acetyllactosaminide Beta-1, 3-N-Acetylglucosaminyltransferase, Golgi Apparatus",ksii_core4_pre2_g + uacgam_g --> ksii_core4_pre3_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
252,AG13T17g,"N-Acetyllactosaminide Beta-1, 3-N-Acetylglucosaminyltransferase, Golgi Apparatus",ksii_core4_pre4_g + uacgam_g --> ksii_core4_pre5_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
253,AG13T18g,"N-Acetyllactosaminide Beta-1, 3-N-Acetylglucosaminyltransferase, Golgi Apparatus",ksii_core4_pre7_g + uacgam_g --> ksii_core4_pre8_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
254,AG13T1g,"N-Acetyllactosaminide Beta-1, 3-N-Acetylglucosaminyltransferase, Golgi Apparatus",ksii_core2_pre2_g + uacgam_g --> ksii_core2_pre3_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
255,AG13T2g,"N-Acetyllactosaminide Beta-1, 3-N-Acetylglucosaminyltransferase, Golgi Apparatus",ksii_core2_pre4_g + uacgam_g --> ksii_core2_pre5_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
256,AG13T3g,"N-Acetyllactosaminide Beta-1, 3-N-Acetylglucosaminyltransferase, Golgi Apparatus",ksii_core2_pre7_g + uacgam_g --> ksii_core2_pre8_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
257,AGMTm,"Agmatinase, Mitochondrial",agm_m + h2o_m --> ptrc_m + urea_m,"(0.0, 100.0)",Arginine and proline metabolism
258,AGPAT1,1-Acylglycerol-3-Phosphate O-Acyltransferase 1,Rtotal2coa_c + alpa_hs_c + 2.0 h_c --> coa_c + pa_hs_c,"(0.0, 100.0)",Triacylglycerol synthesis
259,AGTim,"Alanine-Glyoxylate Transaminase (Irreversible), Mitochondrial",ala_L_m + glx_m --> gly_m + pyr_m,"(0.0, 100.0)",Alanine and aspartate metabolism
260,AGTix,"Alanine-Glyoxylate Transaminase (Irreversible),, Peroxisomal",ala_L_x + glx_x --> gly_x + pyr_x,"(0.0, 100.0)",Alanine and aspartate metabolism
261,AHANDROSTANGLCte,Glucuronidated Compound Transport,ahandrostanglc_c + atp_c + h2o_c --> adp_c + ahandrostanglc_e + h_c + pi_c,"(0.0, 100.0)","Transport, extracellular"
262,AHANDROSTANGLCtr,Glucuronidated Compound Transport,ahandrostanglc_c <=> ahandrostanglc_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
263,AHCYStr,S-Adenosyl-L-Homocysteine Intracellular Diffusion,ahcys_c <=> ahcys_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
264,AHEXASE2ly,"Beta-N-Acetylhexosaminidase, Lysosomal",3.0 h2o_l + n2m2nmn_l --> 3.0 acgam_l + m2mn_l,"(0.0, 100.0)",N-glycan degradation
265,AHEXASEly,"Beta-N-Acetylhexosaminidase, Lysosomal",2.0 h2o_l + n2m2mn_l --> 2.0 acgam_l + m2mn_l,"(0.0, 100.0)",N-glycan degradation
266,AIRCr,Phosphoribosylaminoimidazole Carboxylase,air_c + co2_c <=> 5aizc_c + h_c,"(-100.0, 100.0)",Purine synthesis
267,AKGDm,2-Oxoglutarate Dehydrogenase,akg_m + coa_m + nad_m --> co2_m + h_m + nadh_m + succoa_m,"(0.0, 100.0)",Citric acid cycle
268,AKGMALtm,Alpha-Ketoglutarate/Malate Transporter,akg_m + mal_L_c <=> akg_c + mal_L_m,"(-100.0, 100.0)","Transport, mitochondrial"
269,AKGt4_3,Akg Transport via Sodium Symport,akg_e + 3.0 na1_e <=> akg_c + 3.0 na1_c,"(-100.0, 100.0)","Transport, extracellular"
270,AKGtp,"Akg Transporter, Peroxisome",akg_c <=> akg_x,"(-100.0, 100.0)","Transport, peroxisomal"
271,AKR1C1,"Aldo-Keto Reductase Family 1, Member C1 (Chlordecone Reductase",2.0 h_c + nadph_c + prgstrn_c --> aprgstrn_c + nadp_c,"(0.0, 100.0)",Steroid metabolism
272,AKR1C41,"Aldo-Keto Reductase Family 1, Member C4 (Chlordecone Reductase",2.0 h_c + nadh_c + xol7ah_c --> nad_c + xol7ah2_c,"(0.0, 100.0)",Bile acid synthesis
273,AKR1C42,"Aldo-Keto Reductase Family 1, Member C4 (Chlordecone Reductase",2.0 h_c + nadh_c + xoldioloneh_c --> nad_c + xoltriol_c,"(0.0, 100.0)",Bile acid synthesis
274,AKR1D,"Aldo-Keto Reductase Family 1, Member D1 (Delta 4-3-Ketosteroid-5-Beta-Reductase)",2.0 h_c + nadph_c + xol7aone_c --> nadp_c + xol7ah_c,"(0.0, 100.0)",Bile acid synthesis
275,AKR1D2,"Aldo-Keto Reductase Family 1, Member D1 (Delta 4-3-Ketosteroid-5-Beta-Reductase)",2.0 h_c + nadph_c + xoldiolone_c --> nadp_c + xoldioloneh_c,"(0.0, 100.0)",Bile acid synthesis
276,ALAASNNaEx,L-Alanine/L-Asparagine Na-Dependent Exchange (Ala-L In),ala_L_e + asn_L_c + na1_e --> ala_L_c + asn_L_e + na1_c,"(0.0, 100.0)","Transport, extracellular"
277,ALACYSNaEx,L-Alanine/L-Cysteine Na-Dependent Exchange (Ala-L In),ala_L_e + cys_L_c + na1_e --> ala_L_c + cys_L_e + na1_c,"(0.0, 100.0)","Transport, extracellular"
278,ALADGLNexR,L-Alanine/Glutamine Reversible Antiport,ala_D_e + gln_L_c <=> ala_D_c + gln_L_e,"(-100.0, 100.0)","Transport, extracellular"
279,ALADGLYexR,D-Alanine/Glycine Reversible Antiport,ala_D_e + gly_c <=> ala_D_c + gly_e,"(-100.0, 100.0)","Transport, extracellular"
280,ALAGLNexR,L-Alanine/Glutamine Reversible Antiport,ala_L_e + gln_L_c <=> ala_L_c + gln_L_e,"(-100.0, 100.0)","Transport, extracellular"
281,ALAGLNNaEx,L-Alanine/L-Glutamine Na-Dependent Exchange (Ala-L In),ala_L_e + gln_L_c + na1_e --> ala_L_c + gln_L_e + na1_c,"(0.0, 100.0)","Transport, extracellular"
282,ALAGLYexR,L-Alanine/Glycine Reversible Antiport,ala_L_e + gly_c <=> ala_L_c + gly_e,"(-100.0, 100.0)","Transport, extracellular"
283,ALASERNaEx,L-Alanine/L-Serine Na-Dependent Exchange (Ala-L In),ala_L_e + na1_e + ser_L_c --> ala_L_c + na1_c + ser_L_e,"(0.0, 100.0)","Transport, extracellular"
284,ALASm,5-Aminolevulinate Synthase,gly_m + h_m + succoa_m --> 5aop_m + co2_m + coa_m,"(0.0, 100.0)","Glycine, serine, alanine, and threonine metabolism"
285,ALAt4,Alanine-Sodium Symporter,ala_L_e + na1_e --> ala_L_c + na1_c,"(0.0, 100.0)","Transport, extracellular"
286,ALATA_L,L-Alanine Transaminase,akg_c + ala_L_c <=> glu_L_c + pyr_c,"(-100.0, 100.0)",Glutamate metabolism
287,ALATHRNaEx,L-Alanine/L-Threonine Na-Dependent Exchange (Ala-L In),ala_L_e + na1_e + thr_L_c --> ala_L_c + na1_c + thr_L_e,"(0.0, 100.0)","Transport, extracellular"
288,ALAtN1,"Alanine Transport (Na, H Coupled)",ala_L_e + h_c + 2.0 na1_e <=> ala_L_c + h_e + 2.0 na1_c,"(-100.0, 100.0)","Transport, extracellular"
289,ALCD21_D,"Alcohol Dehydrogenase (D-1, 2-Propanediol)",12ppd_R_c + nad_c --> 2.0 h_c + lald_D_c + nadh_c,"(0.0, 100.0)",Pyruvate metabolism
290,ALCD21_L,"Alcohol Dehydrogenase (L-1, 2-Propanediol)",12ppd_S_c + nad_c --> 2.0 h_c + lald_L_c + nadh_c,"(0.0, 100.0)",Pyruvate metabolism
291,ALCD22_D,Alcohol Dehydrogenase (D-Lactaldehyde),lald_D_c + nad_c --> 2.0 h_c + mthgxl_c + nadh_c,"(0.0, 100.0)",Pyruvate metabolism
292,ALCD22_L,Alcohol Dehydrogenase (L-Lactaldehyde),lald_L_c + nad_c --> 2.0 h_c + mthgxl_c + nadh_c,"(0.0, 100.0)",Pyruvate metabolism
293,ALCD2if,"Alcohol Dehydrogenase, Forward Rxn (Ethanol -> Acetaldehyde)",etoh_c + nad_c --> acald_c + 2.0 h_c + nadh_c,"(0.0, 100.0)",Glycolysis/gluconeogenesis
294,ALCD2yf,"Alcohol Dehydrogenase (Ethanol, NADP), Forward Reaction",etoh_c + nadp_c --> acald_c + 2.0 h_c + nadph_c,"(0.0, 100.0)",Glycolysis/gluconeogenesis
295,ALDD20x,"Aldehyde Dehydrogenase (Indole-3-Acetaldehyde, NAD)",h2o_c + id3acald_c + nad_c --> 3.0 h_c + ind3ac_c + nadh_c,"(0.0, 100.0)",Tryptophan metabolism
296,ALDD20xm,"Aldehyde Dehydrogenase (Indole-3-Acetaldehyde, NAD), Mitochondrial",h2o_m + id3acald_m + nad_m --> 3.0 h_m + ind3ac_m + nadh_m,"(0.0, 100.0)",Tryptophan metabolism
297,ALDD21,"Aldehyde Dehydrogenase (Pristanal, NAD)",h2o_c + nad_c + pristanal_c --> 3.0 h_c + nadh_c + prist_c,"(0.0, 100.0)",Fatty acid oxidation
298,ALDD2xm,"Aldehyde Dehydrogenase (Acetylaldehyde, NAD), Mitochondrial",acald_m + h2o_m + nad_m --> ac_m + 3.0 h_m + nadh_m,"(0.0, 100.0)",Glycolysis/gluconeogenesis
299,ALDD2y,"Aldehyde Dehydrogenase (Acetaldehyde, NADP)",acald_c + h2o_c + nadp_c --> ac_c + 3.0 h_c + nadph_c,"(0.0, 100.0)",Glycolysis/gluconeogenesis
300,ALDSTRNte,Aldosterone Transport,aldstrn_c <=> aldstrn_e,"(-100.0, 100.0)","Transport, extracellular"
