,harmonic_centrality,eigenvector_centrality,betweenness_centrality,closeness_centrality,load_centrality,katz_centrality_numpy,pagerank,information_centrality,global_reaching_centrality
PEPCK,2974.9000000002147,0.0019114529699221562,4.2994159060223924e-05,0.3713984539704849,8.604123994340954e-05,0.011585539883558463,0.00013513491856744902,0.0007803273490023221,0.2110179478678302
PEPCKm,2385.738095237922,6.233909404439921e-05,3.0994389436863036e-06,0.29865988536368776,4.760826270010098e-06,0.011575094331718383,0.0001351342454621227,0.0007346558748667654,0.2110179478678302
PEPLYStn,1596.6619047621452,7.857042335001086e-10,0.00027030679821597514,0.20895227336910477,0.0002703067982159751,0.011568699982174106,0.0001351351526851527,0.00011410909847891128,0.2110179478678302
PERILLYLte,2639.949999999884,2.054854432303169e-05,0.0002703067982159752,0.3369154410090615,0.0002703067982159748,0.011568701925565285,0.00013513513591491088,0.00011586578753552702,0.2110179478678302
PEROXx,2964.533333333478,0.00012946726655553093,0.00021010363479389156,0.36062777209143637,0.00021137458884101042,0.011609176204947868,0.00013513665565847115,0.0007964782347711308,0.2110179478678302
PEt,2690.0333333332446,6.069438370327136e-05,2.116690277464639e-06,0.3425145819831497,7.406045429634325e-06,0.011569631461333274,0.00013513465368246314,0.000492340230141569,0.2110179478678302
PETHCT,3013.9166666669157,0.002539731511168849,1.587655395025298e-05,0.37389458790237,2.3152423249734456e-05,0.011589090540380825,0.00013513439490679015,0.0007858226341380163,0.2110179478678302
PETOHMm_hs,3174.6166666669974,0.0018492027087237842,3.9474283719486126e-05,0.3756409605523684,6.236998540836311e-05,0.011631647550263937,0.00013513522455211007,0.0008037100936176466,0.2110179478678302
PETOHMr_hs,2834.2999999999724,2.8291229368975718e-05,0.00030153435884855954,0.34457225352768595,0.0004050286964882624,0.011607121870093016,0.00013513628552834522,0.0007954589723104938,0.2110179478678302
PFK,4116.8000000001975,0.025402655607638477,0.00015891336694167686,0.48422774869109947,0.0001371816523724991,0.011734518013005155,0.00013513549697289007,0.0008092976606033035,0.2110179478678302
PFK26,4116.3000000001975,0.025402556181933888,0.00012762277657879596,0.4841960604672469,0.00010897663390550182,0.01173440230273728,0.00013513543821780716,0.00080929527514801,0.2110179478678302
PGCD,4050.2166666668727,0.024465551589413728,0.00011124491199903145,0.4778481012658228,0.0001083381554890424,0.011722477226765735,0.000135135395593326,0.0008090278081056621,0.2110179478678302
PGDI,2701.699999999904,4.9713034959531394e-05,6.279514265074444e-07,0.3428955417554917,6.5708324429591644e-06,0.011570327139825889,0.0001351342936246582,0.0005860480180208137,0.2110179478678302
PGDIr,2072.0761904762494,9.324122677679704e-08,4.785864499076567e-07,0.2657114127702363,5.513296173012469e-07,0.01156927967902815,0.00013513459271090634,0.00040458707497898193,0.2110179478678302
PGESr,2069.1595238095856,3.762812559671877e-08,0.0,0.2655588256406575,0.0,0.011568931733558892,0.00013513443076729157,0.00028508527885027975,0.2110179478678302
PGI,2697.549999999904,0.00023252832701536462,1.0130320708561963e-06,0.3423085820032385,3.3042695325305123e-06,0.011571035086774335,0.00013513428111524545,0.0006355992072275807,0.2110179478678302
PGISr,2096.2761904762287,5.098212668804013e-08,4.967342841485938e-06,0.2687711140978604,1.3804742968627143e-05,0.01156916334086478,0.0001351347190895334,0.00036605473719052313,0.2110179478678302
PGK,3309.633333333722,0.006486949722672757,2.9938771705178753e-05,0.4036772328004801,3.709594302877445e-05,0.011615410233818563,0.00013513462591208564,0.0008006864559477989,0.2110179478678302
PGL,4296.1833333332825,0.028505771014497992,7.297757246548866e-05,0.5036759700476514,5.453815038330701e-05,0.011764569133080547,0.00013513546211044798,0.000809825368941485,0.2110179478678302
PGLer,2934.5833333334276,3.822203285025524e-05,1.310908396880687e-05,0.3554477325134512,2.7465487112315042e-05,0.011611299671148484,0.00013513535774256519,0.0007968362461538014,0.2110179478678302
PGLYCP,3804.133333333575,0.014840628192415712,6.563603569379371e-05,0.45459572376505286,7.652020494195359e-05,0.011678038498694737,0.00013513518795378154,0.0008075360092013186,0.2110179478678302
PGLYCt,2671.299999999909,2.9099251500261298e-05,5.878564254677794e-06,0.3409206100539096,5.03103465952975e-05,0.011568934122365761,0.00013513446863411426,0.00029834596011965743,0.2110179478678302
PGM,2652.6333333332195,0.0001000547241417902,2.2251827623537558e-08,0.3379001689729187,3.20200871494693e-08,0.01156940346332128,0.00013513398692898993,0.00046018417956706053,0.2110179478678302
PGMT,2684.233333333243,0.00014295262162445792,8.823136860623803e-07,0.3416447338043127,2.7098511266661385e-06,0.011570448608498294,0.0001351341887939733,0.0005972037942038224,0.2110179478678302
PGPP_hs,3804.8000000002417,0.01485811604772372,0.00010674284062942087,0.4546515914956372,0.0001323820976466986,0.011678155717307109,0.00013513518898930515,0.0008075415362362418,0.2110179478678302
PGPPT,4050.216666666873,0.024462406565960472,0.00022824273878167521,0.4777863877050239,0.00022009845876828487,0.011722593066520483,0.00013513565171098828,0.0008090303850819215,0.2110179478678302
PGS,4345.599999999871,0.028682278266314646,0.0008999710429591591,0.5087321232123212,0.0008357458815177795,0.011773500763304991,0.0001351363129847794,0.0008099543596229238,0.2110179478678302
PGSr,2982.450000000156,4.874152182760175e-05,0.0008636196326772431,0.36131458150209983,0.0009243067212779177,0.011613500521728206,0.00013513659899889202,0.0007974773543238892,0.2110179478678302
PHACCOAGLNAC,4200.800000000097,0.025375140130150527,0.0014683652955000716,0.4946847629872301,0.0016438335946432937,0.011745885400105698,0.00013513642704917966,0.0008095210351287107,0.2110179478678302
PHCDm,3204.0666666670095,0.0018661601626737518,1.626858060651166e-05,0.3754503475922261,2.50496597416075e-05,0.011640816224176273,0.00013513534287535155,0.0008048293921745113,0.2110179478678302
PHCHGSm,3198.9000000003384,0.0018629105960971297,9.653586185527966e-06,0.3750887154009936,1.6332150200662924e-05,0.011640005019181542,0.00013513521113261135,0.0008047421597751913,0.2110179478678302
PHEACGLNt,2589.9595238093775,1.8181715182892482e-05,0.0002703067982159751,0.3310070236657272,0.0002703067982159753,0.011568701666847012,0.00013513513602888603,0.00011585742483976486,0.2110179478678302
PHEMEt,2641.616666666551,2.0579100158879746e-05,0.00013513513019759176,0.3370075153723525,0.00013513513019759154,0.011568933308864701,0.00013513513591356335,0.0002253227023338004,0.2110179478678302
PHEMEtm,2731.899999999943,2.1904472442034572e-05,1.1182637772892335e-06,0.3467847769028871,1.7618263638137833e-05,0.0115689339324701,0.00013513446275437063,0.0002703552222346495,0.2110179478678302
PHEt4,3379.050000000412,0.00162913862982159,2.8371661231590017e-05,0.40741148615164363,4.244566714472949e-05,0.011633591984327746,0.00013513520295730443,0.0008040021157708542,0.2110179478678302
PHETA1,3147.6666666670662,0.0014009793686240387,5.365758237524175e-05,0.38954406654733076,7.174040982431943e-05,0.011591923612713065,0.00013513477200543869,0.0007890111528794604,0.2110179478678302
PHETA1m,2793.5095238095073,0.0001704784014977198,7.290727411077947e-07,0.3488119932113898,1.327657881990894e-06,0.011575794420363713,0.00013513431644650382,0.0007412517308587335,0.2110179478678302
PHEtec,2998.35000000024,0.000675673642385732,1.6298670184917272e-06,0.37383791430881164,1.7942631100490431e-06,0.011581546607582973,0.00013513416197615457,0.0007711791312318434,0.2110179478678302
PHETHPTOX2,3280.5166666670702,0.004370799559823087,0.00022579586904771578,0.39843834141087775,0.0003224690805031353,0.01161722322507269,0.00013513492959657316,0.0008011606986591627,0.2110179478678302
PHYCBOXL,4116.883333333536,0.025125751736628427,0.0003934628044482614,0.4836263808092032,0.00043804407054796516,0.011735669128893522,0.00013513543760950735,0.000809322713077596,0.2110179478678302
PHYHx,2807.1666666666692,2.9791488754955822e-05,9.026188998056939e-05,0.35026510130657074,0.00016292277565627786,0.01158284949578087,0.0001351352057526241,0.0007725617189668692,0.2110179478678302
PHYQt,4357.349999999857,0.028955872147034097,0.0006951991904841124,0.5093274592138776,0.0006521586731732955,0.011776537676000596,0.0001351371419792631,0.0008099929598347326,0.2110179478678302
PHYTt,2595.092857142717,1.8401498626438613e-05,0.000270306798215975,0.3317490920503968,0.0002703067982159754,0.011568701678518718,0.00013513513602301383,0.000115857844083046,0.2110179478678302
PI345P3P,3805.966666666908,0.014895936507391709,3.4965137740706836e-05,0.4547354188433409,4.03641518582215e-05,0.011678390650181473,0.00013513494944377807,0.0008075537311733345,0.2110179478678302
PI345P3Pn,2490.84047619026,1.3691841827567497e-05,1.943686332765977e-06,0.3163317657118427,2.1705072723789135e-05,0.011573447617857599,0.00013513480989765675,0.0006941068479890827,0.2110179478678302
PI345P5P,3804.9666666669086,0.014895829028644203,1.0408008088548541e-05,0.4546236559139785,1.1334579747031506e-05,0.011678274943365916,0.00013513485292122678,0.0008075480089309117,0.2110179478678302
PI345P5Pn,2489.8404761902607,1.3614992351188519e-05,1.599565245367962e-06,0.31627767803710355,2.1570070799940606e-05,0.011573331914555401,0.00013513471311595382,0.0006918456257526824,0.2110179478678302
PI34P3Pn,2491.34047619026,1.3687711762575568e-05,2.24848747881649e-06,0.31634529052118515,2.3936673290814404e-05,0.011573563405575167,0.00013513483289780574,0.0006959877710315984,0.2110179478678302
PI34P4Pn,2490.3404761902602,1.3618453916668164e-05,1.922953239050935e-06,0.3162911982216903,2.4626493310207002e-05,0.011573447697654303,0.00013513472956198466,0.0006938509474228009,0.2110179478678302
PI34P5K,4113.8000000001975,0.02540110289433452,3.8816449071073705e-05,0.48403768153866283,2.9021551985279288e-05,0.011733823596910041,0.00013513517899054953,0.0008092833239628668,0.2110179478678302
PI34P5Kn,2315.609523809378,4.831561220958666e-06,6.315196901212861e-05,0.2922311307713575,6.757796997744611e-05,0.011578888616093245,0.00013513548236979495,0.0007392377564311251,0.2110179478678302
PI3P3Pn,2523.2571428569277,1.3813510484812023e-05,0.00026559435949762684,0.3174991417782355,0.0003492971594153768,0.011579815357198119,0.00013513573994893623,0.000743867826842734,0.2110179478678302
PI3P4K,4112.8000000001975,0.025379790794855448,3.856222308524135e-05,0.483974358974359,2.8803721349069576e-05,0.011733590035345706,0.00013513517610013067,0.000809278426055528,0.2110179478678302
PI3P4Kn,2315.109523809378,4.8217466097177045e-06,6.281598624455823e-05,0.29221958925750396,6.653801880877685e-05,0.011578772882774617,0.00013513545077431128,0.0007386922088178347,0.2110179478678302
PI3P5K,4112.8000000001975,0.02537980379291909,3.85618543124487e-05,0.483974358974359,2.8803388557850285e-05,0.011733590036518783,0.00013513517609858982,0.0008092784260511188,0.2110179478678302
PI45P3K,4115.966666666864,0.025422556897600066,8.65973114932576e-05,0.4842594410628968,8.988396686038019e-05,0.011734172866484803,0.00013513527839596428,0.0008092908800034391,0.2110179478678302
PI45P3Kn,2316.7761904760446,4.908403637430205e-06,6.449474927018806e-05,0.2922888520186458,6.898971466564456e-05,0.011579004318238146,0.00013513557766314604,0.0007399554192786522,0.2110179478678302
PI45P4P,3806.966666666908,0.014932292779040904,3.5072647734886804e-05,0.4547913209170816,4.046599083803976e-05,0.011678625322441537,0.00013513495136706615,0.0008075647173117626,0.2110179478678302
PI45P5P,3807.300000000241,0.014914183879157265,6.446486527638014e-05,0.4548472367369521,7.609427065796274e-05,0.011678623687867271,0.00013513505435535804,0.0008075649274856421,0.2110179478678302
PI45P5Pn,2492.173809523593,1.3764561238954542e-05,2.608808808374583e-06,0.31638587188916445,2.4013731711267388e-05,0.011573679108877367,0.00013513492960669457,0.0006980853824091869,0.2110179478678302
PI45PLC,4301.766666666606,0.028511081878559642,0.000353042642290923,0.5044314153258794,0.0003289265795362715,0.011765264001729787,0.00013513574647582547,0.000809836165808403,0.2110179478678302
PI45PLCn,2481.2833333331373,1.0645999045597334e-05,0.00017233847821731318,0.31164181619071685,0.00019568043311831625,0.011579699320708087,0.00013513574735284583,0.0007429810630031426,0.2110179478678302
PI4P3K,4114.966666666864,0.025401249252685075,8.917678795089736e-05,0.4841960604672469,9.045780501290915e-05,0.011733939306080843,0.0001351352829274999,0.0008092860203755956,0.2110179478678302
PI4P3Ker,2848.949999999998,3.665096865110301e-05,7.571466914138905e-06,0.34715901093229484,1.9639628917109197e-05,0.011605503047716148,0.00013513504002710816,0.0007948698425196532,0.2110179478678302
PI4P3Kn,2317.109523809378,4.910576450640729e-06,6.468976472401017e-05,0.2922888520186458,6.963435830825082e-05,0.011579120052704863,0.0001351356152795967,0.0007404538555040798,0.2110179478678302
PI4P5K,4116.466666666863,0.02541202117721214,0.0001368422201777115,0.4843545430741032,0.00015118119934365564,0.011734171791948751,0.00013513538089155388,0.0008092911242784419,0.2110179478678302
PI4P5Kn,2318.1095238093776,4.987418867112266e-06,6.604931228393155e-05,0.29233504543658634,7.094736865870838e-05,0.011579235754849765,0.00013513571050013373,0.0007411448805130939,0.2110179478678302
PI4PLC,4302.2666666666055,0.028511111694576215,0.0005054740058329444,0.5044658075952819,0.0004807641122847108,0.011765379689927696,0.00013513602417158338,0.000809837831410877,0.2110179478678302
PI4PLCn,2481.783333333137,1.0675815062173882e-05,0.0001773773933522826,0.3116549429257403,0.0002011108139878296,0.011579815008905996,0.00013513602519028123,0.0007436657117094559,0.2110179478678302
PI4PP,3808.4666666669077,0.014949237034615216,6.065101057163152e-05,0.45493113625184456,7.300617586490586e-05,0.011678858146016722,0.00013513504434772627,0.0008075758490234216,0.2110179478678302
PI5P3K,4113.3000000001975,0.025390498908103423,3.8687548039858406e-05,0.4840060181853863,2.8910970759771097e-05,0.0117337068213988,0.00013513517753841175,0.0008092808769510025,0.2110179478678302
PI5P3Ker,2849.949999999999,3.670434679703379e-05,7.758967155804814e-06,0.3471915911970344,2.0169935332684317e-05,0.01160573489184523,0.00013513505320604074,0.0007949616841841123,0.2110179478678302
PI5P4K,4115.466666666864,0.025411926893374463,8.646130079543577e-05,0.48422774869109947,8.976624907872636e-05,0.011734056088627346,0.00013513527694690124,0.000809288443415195,0.2110179478678302
PI5P4Kn,2316.7761904760446,4.908489107580753e-06,6.445680157324545e-05,0.2922888520186458,6.87556126630577e-05,0.011579004320553006,0.00013513557620064458,0.0007399600152341152,0.2110179478678302
PIACGT,4067.100000000202,0.02448876308098774,0.0003639915168303808,0.4800804567869193,0.0004556416810615232,0.011724562379256344,0.0001351357833826943,0.0008090779786408623,0.2110179478678302
PIK3,4113.966666666864,0.02537994481639975,6.824976318290483e-05,0.4841326964601191,6.466850069732652e-05,0.011733705743370038,0.00013513526055260186,0.0008092810835842964,0.2110179478678302
PIK3er,2849.4499999999985,3.6677698680961564e-05,7.662422583365607e-06,0.3471753003003003,1.989191496646499e-05,0.011605618971521478,0.00013513504656861375,0.0007949159015317258,0.2110179478678302
PIK3n,2316.859523809378,4.9377232473232035e-06,6.444188383454546e-05,0.29233504543658634,6.849330808366026e-05,0.011578888588439574,0.00013513553325747665,0.0007394561340644935,0.2110179478678302
PIK4,4115.466666666863,0.025390696040722725,0.00011874685544091353,0.4842911375834533,0.0001261816583395887,0.01173393822689717,0.00013513536594320796,0.0008092862194708776,0.2110179478678302
PIK4n,2318.192857142711,5.016708064051395e-06,6.602740347072059e-05,0.292381253457678,7.059821570813586e-05,0.011579120023893372,0.00013513566684977908,0.000740669074650052,0.2110179478678302
PIK5,4114.966666666864,0.02540132194984145,6.851822541126276e-05,0.4841960604672469,6.490050004982826e-05,0.011733939310799878,0.00013513526343531462,0.0008092859744678416,0.2110179478678302
